,w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,origin_lat,origin_lon,origin_county,dest_lat,dest_lon,dest_county,linestring
3066890,360610013002005,360470077004003,1,0,1,0,0,0,1,0,0,1,20170919,40.6780793,-73.9970492,"Kings County, NY",40.7057341,-74.0158011,"New York County, NY","LINESTRING(-73.9970492 40.6780793, -74.0158011 40.7057341)"
3412501,360610056001000,360050093005002,1,1,0,0,1,0,0,0,0,1,20170919,40.8131515,-73.8875652,"Bronx County, NY",40.7433578,-73.9851127,"New York County, NY","LINESTRING(-73.8875652 40.8131515, -73.9851127 40.7433578)"
3441676,360610058001002,360050373002003,1,0,1,0,0,1,0,0,0,1,20170919,40.8487947,-73.8890004,"Bronx County, NY",40.7446314,-73.9900726,"New York County, NY","LINESTRING(-73.8890004 40.8487947, -73.9900726 40.7446314)"
5763380,360810916014028,360810664008002,1,0,0,1,0,0,1,0,0,1,20170919,40.6510724,-73.7373367,"Queens County, NY",40.5631449,-73.913069,"Queens County, NY","LINESTRING(-73.7373367 40.6510724, -73.913069 40.5631449)"
5426964,360810171001004,360610243022000,2,0,2,0,0,2,0,0,2,0,20170919,40.8344373,-73.9360011,"New York County, NY",40.7517613,-73.929295,"Queens County, NY","LINESTRING(-73.9360011 40.8344373, -73.929295 40.7517613)"
3929592,360610100001003,360811399001002,1,1,0,0,0,0,1,0,1,0,20170919,40.7493769,-73.75978,"Queens County, NY",40.7584035,-73.9720314,"New York County, NY","LINESTRING(-73.75978 40.7493769, -73.9720314 40.7584035)"
7068105,361190005001004,361190004012003,1,0,0,1,0,1,0,0,1,0,20170919,40.9376476,-73.8978063,"Westchester County, NY",40.9365394,-73.893065,"Westchester County, NY","LINESTRING(-73.8978063 40.9376476, -73.893065 40.9365394)"
4498147,360610150022001,360850125003005,1,0,1,0,0,0,1,0,0,1,20170919,40.6270101,-74.1190018,"Richmond County, NY",40.7808567,-73.957761,"New York County, NY","LINESTRING(-74.1190018 40.6270101, -73.957761 40.7808567)"
1774050,360470481002000,360850151001005,1,1,0,0,1,0,0,0,1,0,20170919,40.6240777,-74.131063,"Richmond County, NY",40.7133948,-73.9363123,"Kings County, NY","LINESTRING(-74.131063 40.6240777, -73.9363123 40.7133948)"
4171323,360610113001003,360850128062003,1,0,1,0,0,1,0,0,0,1,20170919,40.5617393,-74.1135556,"Richmond County, NY",40.7556595,-73.9890839,"New York County, NY","LINESTRING(-74.1135556 40.5617393, -73.9890839 40.7556595)"
415973,360050379001004,361190093003000,1,1,0,0,0,0,1,0,0,1,20170919,41.0272941,-73.7701743,"Westchester County, NY",40.8482916,-73.8999058,"Bronx County, NY","LINESTRING(-73.7701743 41.0272941, -73.8999058 40.8482916)"
3454919,360610058001007,361190065004006,1,0,1,0,0,0,1,0,0,1,20170919,40.9271941,-73.7747055,"Westchester County, NY",40.7425626,-73.9909777,"New York County, NY","LINESTRING(-73.7747055 40.9271941, -73.9909777 40.7425626)"
4145647,360610112021003,360811409022001,1,1,0,0,1,0,0,0,1,0,20170919,40.7475653,-73.7793278,"Queens County, NY",40.7622905,-73.9734093,"New York County, NY","LINESTRING(-73.7793278 40.7475653, -73.9734093 40.7622905)"
3932811,360610100001004,360810259002001,2,1,1,0,0,0,2,0,0,2,20170919,40.7460864,-73.904719,"Queens County, NY",40.7577785,-73.9724875,"New York County, NY","LINESTRING(-73.904719 40.7460864, -73.9724875 40.7577785)"
1422565,360470011001006,360470155004001,2,1,0,1,0,1,1,0,2,0,20170919,40.6690399,-73.9781335,"Kings County, NY",40.6919339,-73.98773,"Kings County, NY","LINESTRING(-73.9781335 40.6690399, -73.98773 40.6919339)"
4248175,360610119001000,360810663001005,1,0,0,1,0,0,1,0,1,0,20170919,40.7230166,-73.8736853,"Queens County, NY",40.7576798,-73.9839037,"New York County, NY","LINESTRING(-73.8736853 40.7230166, -73.9839037 40.7576798)"
2836105,360595178012016,361190130003000,1,0,1,0,0,1,0,0,0,1,20170919,41.2064644,-73.7188756,"Westchester County, NY",40.8950304,-73.5631814,"Nassau County, NY","LINESTRING(-73.7188756 41.2064644, -73.5631814 40.8950304)"
318557,360050194001000,360810086001010,1,1,0,0,0,1,0,0,0,1,20170919,40.677326,-73.8427032,"Queens County, NY",40.8398521,-73.8380848,"Bronx County, NY","LINESTRING(-73.8427032 40.677326, -73.8380848 40.8398521)"
5738792,360810864001000,360050302006001,1,0,1,0,1,0,0,0,0,1,20170919,40.8640006,-73.8237516,"Bronx County, NY",40.6722196,-73.83057,"Queens County, NY","LINESTRING(-73.8237516 40.8640006, -73.83057 40.6722196)"
5322461,360810007003009,361031347041015,1,0,1,0,0,1,0,0,0,1,20170919,40.8972943,-73.2538633,"Suffolk County, NY",40.745373,-73.9544601,"Queens County, NY","LINESTRING(-73.2538633 40.8972943, -73.9544601 40.745373)"
2900113,360595193003018,360811159001003,1,0,1,0,0,1,0,1,0,0,20170919,40.7689239,-73.8229226,"Queens County, NY",40.7574527,-73.5114127,"Nassau County, NY","LINESTRING(-73.8229226 40.7689239, -73.5114127 40.7574527)"
2484650,360593026001003,361031471002002,1,0,1,0,0,1,0,0,1,0,20170919,40.7240436,-73.2621526,"Suffolk County, NY",40.7356835,-73.7012604,"Nassau County, NY","LINESTRING(-73.2621526 40.7240436, -73.7012604 40.7356835)"
2508787,360593035003016,360810480002004,1,0,1,0,0,1,0,0,0,1,20170919,40.7110632,-73.7733929,"Queens County, NY",40.7434913,-73.6479208,"Nassau County, NY","LINESTRING(-73.7733929 40.7110632, -73.6479208 40.7434913)"
3294419,360610040003001,360470510012002,1,1,0,0,0,1,0,0,0,1,20170919,40.6454399,-73.9595791,"Kings County, NY",40.7296912,-73.9876643,"New York County, NY","LINESTRING(-73.9595791 40.6454399, -73.9876643 40.7296912)"
5834224,360811347001003,360810741001001,1,0,1,0,0,1,0,0,0,1,20170919,40.7296921,-73.8489669,"Queens County, NY",40.7350772,-73.7859704,"Queens County, NY","LINESTRING(-73.8489669 40.7296921, -73.7859704 40.7350772)"
5558664,360810439002010,360810439001003,2,0,1,1,1,1,0,0,2,0,20170919,40.7435985,-73.857589,"Queens County, NY",40.7405635,-73.8531741,"Queens County, NY","LINESTRING(-73.857589 40.7435985, -73.8531741 40.7405635)"
5339866,360810019001066,360870111014020,1,0,0,1,0,0,1,0,0,1,20170919,41.1236805,-73.9300671,"Rockland County, NY",40.7463225,-73.9435059,"Queens County, NY","LINESTRING(-73.9300671 41.1236805, -73.9435059 40.7463225)"
3659631,360610082001004,360593015001024,1,1,0,0,0,0,1,0,0,1,20170919,40.8106145,-73.7028535,"Nassau County, NY",40.7508718,-73.9796394,"New York County, NY","LINESTRING(-73.7028535 40.8106145, -73.9796394 40.7508718)"
4428072,360610137005000,360810117001001,1,0,1,0,0,1,0,0,0,1,20170919,40.7737224,-73.9096315,"Queens County, NY",40.7645833,-73.9788612,"New York County, NY","LINESTRING(-73.9096315 40.7737224, -73.9788612 40.7645833)"
6599299,361031463001008,361031462021061,1,0,0,1,0,1,0,0,0,1,20170919,40.7770719,-73.2133897,"Suffolk County, NY",40.778413,-73.1999868,"Suffolk County, NY","LINESTRING(-73.2133897 40.7770719, -73.1999868 40.778413)"
1894029,360470666001000,360810184011003,1,1,0,0,0,1,0,0,1,0,20170919,40.6759578,-73.794154,"Queens County, NY",40.5993613,-73.915829,"Kings County, NY","LINESTRING(-73.794154 40.6759578, -73.915829 40.5993613)"
3741463,360610090001000,360050212004001,1,0,1,0,0,0,1,0,0,1,20170919,40.8350568,-73.8605194,"Bronx County, NY",40.7525336,-73.9716928,"New York County, NY","LINESTRING(-73.8605194 40.8350568, -73.9716928 40.7525336)"
4034064,360610104001004,360810779022002,1,0,1,0,0,0,1,0,0,1,20170919,40.7244803,-73.823716,"Queens County, NY",40.7601565,-73.9781304,"New York County, NY","LINESTRING(-73.823716 40.7244803, -73.9781304 40.7601565)"
4073450,360610109001003,360471128002000,1,0,0,1,0,1,0,0,0,1,20170919,40.6629003,-73.8920558,"Kings County, NY",40.7531852,-73.9908863,"New York County, NY","LINESTRING(-73.8920558 40.6629003, -73.9908863 40.7531852)"
5644063,360810683002003,360050370002001,1,1,0,0,1,0,0,0,1,0,20170919,40.8722,-73.8598698,"Bronx County, NY",40.7345454,-73.8705885,"Queens County, NY","LINESTRING(-73.8598698 40.8722, -73.8705885 40.7345454)"
1760167,360470453002011,360810694002005,1,0,1,0,0,0,1,0,1,0,20170919,40.6574983,-73.7538853,"Queens County, NY",40.7037791,-73.9320912,"Kings County, NY","LINESTRING(-73.7538853 40.6574983, -73.9320912 40.7037791)"
1500650,360470043001000,360470822002000,1,1,0,0,1,0,0,0,0,1,20170919,40.6545135,-73.9545618,"Kings County, NY",40.6891669,-73.9896553,"Kings County, NY","LINESTRING(-73.9545618 40.6545135, -73.9896553 40.6891669)"
4633317,360610224002000,360470505001001,1,0,1,0,0,0,1,0,0,1,20170919,40.7103213,-73.9462378,"Kings County, NY",40.8099771,-73.9457239,"New York County, NY","LINESTRING(-73.9462378 40.7103213, -73.9457239 40.8099771)"
1697549,360470340002001,360470736002001,1,0,1,0,0,0,1,0,0,1,20170919,40.6228246,-73.9355376,"Kings County, NY",40.5723477,-73.9931489,"Kings County, NY","LINESTRING(-73.9355376 40.6228246, -73.9931489 40.5723477)"
3539847,360610072003000,360470064001002,1,1,0,0,0,1,0,0,0,1,20170919,40.6299773,-74.0298701,"Kings County, NY",40.744531,-73.9821436,"New York County, NY","LINESTRING(-74.0298701 40.6299773, -73.9821436 40.744531)"
1684254,360470305002002,360470261002000,1,0,1,0,0,0,1,0,0,1,20170919,40.6925618,-73.9442963,"Kings County, NY",40.6773998,-73.9608333,"Kings County, NY","LINESTRING(-73.9442963 40.6925618, -73.9608333 40.6773998)"
3007045,360610007001031,360470015001001,1,0,1,0,0,0,1,0,0,1,20170919,40.6980172,-73.9844874,"Kings County, NY",40.7042442,-74.008229,"New York County, NY","LINESTRING(-73.9844874 40.6980172, -74.008229 40.7042442)"
6383269,361031122062036,361031238011005,1,1,0,0,0,0,1,0,0,1,20170919,40.664793,-73.4013083,"Suffolk County, NY",40.78462,-73.4144103,"Suffolk County, NY","LINESTRING(-73.4013083 40.664793, -73.4144103 40.78462)"
3246160,360610033003009,360050213024001,2,1,1,0,1,1,0,0,0,2,20170919,40.8414779,-73.9210932,"Bronx County, NY",40.7213757,-74.0055302,"New York County, NY","LINESTRING(-73.9210932 40.8414779, -74.0055302 40.7213757)"
4418537,360610137003000,360850008003001,1,0,0,1,0,1,0,0,1,0,20170919,40.6090319,-74.0640143,"Richmond County, NY",40.766108,-73.9825266,"New York County, NY","LINESTRING(-74.0640143 40.6090319, -73.9825266 40.766108)"
3078623,360610013002009,360810737001001,1,1,0,0,0,0,1,0,0,1,20170919,40.7201422,-73.8427697,"Queens County, NY",40.7064888,-74.0133344,"New York County, NY","LINESTRING(-73.8427697 40.7201422, -74.0133344 40.7064888)"
2685568,360594093004012,360594092001002,1,1,0,0,0,0,1,0,0,1,20170919,40.724674,-73.5062612,"Nassau County, NY",40.7051259,-73.5117473,"Nassau County, NY","LINESTRING(-73.5062612 40.724674, -73.5117473 40.7051259)"
6802055,361031592042012,361031592011002,1,0,1,0,1,0,0,1,0,0,20170919,40.7658764,-72.9871439,"Suffolk County, NY",40.7677882,-72.961356,"Suffolk County, NY","LINESTRING(-72.9871439 40.7658764, -72.961356 40.7677882)"
5568601,360810452001002,360850146064004,1,0,0,1,0,0,1,0,0,1,20170919,40.5643254,-74.1405502,"Richmond County, NY",40.7145589,-73.7991157,"Queens County, NY","LINESTRING(-74.1405502 40.5643254, -73.7991157 40.7145589)"
6637621,361031466132026,361031585092010,1,0,1,0,0,1,0,0,0,1,20170919,40.8538259,-73.0373889,"Suffolk County, NY",40.7806653,-73.0731085,"Suffolk County, NY","LINESTRING(-73.0373889 40.8538259, -73.0731085 40.7806653)"
4321482,360610125001003,360810149001000,2,1,1,0,0,0,2,0,0,2,20170919,40.7618158,-73.9138956,"Queens County, NY",40.7595516,-73.9825287,"New York County, NY","LINESTRING(-73.9138956 40.7618158, -73.9825287 40.7595516)"
3182187,360610031001010,360610006002000,1,1,0,0,1,0,0,0,0,1,20170919,40.7122351,-73.9907481,"New York County, NY",40.716376,-74.0033539,"New York County, NY","LINESTRING(-73.9907481 40.7122351, -74.0033539 40.716376)"
3830744,360610094001010,360595182013013,1,0,1,0,0,0,1,0,0,1,20170919,40.846751,-73.4812155,"Nassau County, NY",40.7541306,-73.9793637,"New York County, NY","LINESTRING(-73.4812155 40.846751, -73.9793637 40.7541306)"
6009989,360870108043019,360870115024000,1,0,1,0,1,0,0,0,0,1,20170919,41.1369294,-74.0458783,"Rockland County, NY",41.1394042,-73.9895238,"Rockland County, NY","LINESTRING(-74.0458783 41.1369294, -73.9895238 41.1394042)"
5679331,360810716001061,360594091002006,1,1,0,0,0,1,0,0,1,0,20170919,40.7100765,-73.5224999,"Nassau County, NY",40.6466841,-73.7896063,"Queens County, NY","LINESTRING(-73.5224999 40.7100765, -73.7896063 40.6466841)"
3728328,360610088001001,361031460032016,1,0,1,0,0,1,0,0,0,1,20170919,40.7419658,-73.259946,"Suffolk County, NY",40.7506314,-73.9730818,"New York County, NY","LINESTRING(-73.259946 40.7419658, -73.9730818 40.7506314)"
5851701,360811529013001,360470830004000,1,0,1,0,0,1,0,0,1,0,20170919,40.6393504,-73.9461478,"Kings County, NY",40.7593725,-73.732299,"Queens County, NY","LINESTRING(-73.9461478 40.6393504, -73.732299 40.7593725)"
3563148,360610074003002,360470112002001,1,1,0,0,0,0,1,0,0,1,20170919,40.6405161,-73.9959136,"Kings County, NY",40.7452735,-73.9858198,"New York County, NY","LINESTRING(-73.9959136 40.6405161, -73.9858198 40.7452735)"
5580137,360810473002005,360811347002002,1,1,0,0,0,0,1,0,0,1,20170919,40.7386962,-73.7752656,"Queens County, NY",40.735743,-73.8742954,"Queens County, NY","LINESTRING(-73.7752656 40.7386962, -73.8742954 40.735743)"
4266071,360610119001004,360810997044000,2,0,1,1,0,0,2,0,0,2,20170919,40.7796883,-73.777998,"Queens County, NY",40.7563765,-73.9846912,"New York County, NY","LINESTRING(-73.777998 40.7796883, -73.9846912 40.7563765)"
3628166,360610080002001,360470944021000,2,0,2,0,0,2,0,0,0,2,20170919,40.6350817,-73.9207804,"Kings County, NY",40.7508085,-73.9775715,"New York County, NY","LINESTRING(-73.9207804 40.6350817, -73.9775715 40.7508085)"
6071348,360870128005063,360850146051020,1,0,1,0,0,0,1,0,0,1,20170919,40.5580927,-74.1515202,"Richmond County, NY",41.0374995,-73.9878248,"Rockland County, NY","LINESTRING(-74.1515202 40.5580927, -73.9878248 41.0374995)"
4576712,360610184001001,360810583002000,1,1,0,0,0,0,1,0,0,1,20170919,40.7028095,-73.898418,"Queens County, NY",40.8019453,-73.9444726,"New York County, NY","LINESTRING(-73.898418 40.7028095, -73.9444726 40.8019453)"
2859671,360595183002027,360595201003002,1,0,0,1,0,0,1,0,0,1,20170919,40.768366,-73.4618269,"Nassau County, NY",40.8149063,-73.5112704,"Nassau County, NY","LINESTRING(-73.4618269 40.768366, -73.5112704 40.8149063)"
1635942,360470228002003,360470456001003,1,0,1,0,0,0,1,0,0,1,20170919,40.6235142,-73.965445,"Kings County, NY",40.6370207,-73.9810733,"Kings County, NY","LINESTRING(-73.965445 40.6235142, -73.9810733 40.6370207)"
4308463,360610124008000,360810552001019,1,0,1,0,0,0,1,0,0,1,20170919,40.7256624,-73.7532744,"Queens County, NY",40.7654151,-73.953426,"New York County, NY","LINESTRING(-73.7532744 40.7256624, -73.953426 40.7654151)"
1936122,360470818002001,360850208042018,1,0,0,1,0,1,0,0,0,1,20170919,40.5378407,-74.1988041,"Richmond County, NY",40.6519012,-73.9462905,"Kings County, NY","LINESTRING(-74.1988041 40.5378407, -73.9462905 40.6519012)"
3347279,360610049002000,360610138008000,1,0,1,0,1,0,0,0,1,0,20170919,40.7731796,-73.9536213,"New York County, NY",40.7260803,-74.0032394,"New York County, NY","LINESTRING(-73.9536213 40.7731796, -74.0032394 40.7260803)"
7210697,361190090001007,361190024053003,1,0,0,1,0,1,0,0,0,1,20170919,40.9248211,-73.8614108,"Westchester County, NY",41.0500824,-73.771494,"Westchester County, NY","LINESTRING(-73.8614108 40.9248211, -73.771494 41.0500824)"
4062883,360610109001001,360050118001015,1,1,0,0,0,0,1,1,0,0,20170919,40.8097986,-73.8021613,"Bronx County, NY",40.7528567,-73.9882129,"New York County, NY","LINESTRING(-73.8021613 40.8097986, -73.9882129 40.7528567)"
6475192,361031241021002,361031231013003,1,0,1,0,1,0,0,0,1,0,20170919,40.7296048,-73.327134,"Suffolk County, NY",40.6853424,-73.3724666,"Suffolk County, NY","LINESTRING(-73.327134 40.7296048, -73.3724666 40.6853424)"
4180354,360610113001006,360610146026000,2,1,1,0,0,0,2,0,2,0,20170919,40.7777136,-73.950311,"New York County, NY",40.7535271,-73.9878845,"New York County, NY","LINESTRING(-73.950311 40.7777136, -73.9878845 40.7535271)"
5330327,360810019001022,360593033011006,1,0,1,0,0,1,0,0,0,1,20170919,40.7613074,-73.6485698,"Nassau County, NY",40.75103,-73.9434146,"Queens County, NY","LINESTRING(-73.6485698 40.7613074, -73.9434146 40.75103)"
3260910,360610037001012,360610034004001,1,1,0,0,0,0,1,0,0,1,20170919,40.7298726,-73.9822004,"New York County, NY",40.7270359,-74.008141,"New York County, NY","LINESTRING(-73.9822004 40.7298726, -74.008141 40.7270359)"
6743756,361031585053003,361031585091012,1,0,1,0,0,1,0,0,0,1,20170919,40.8606772,-73.027783,"Suffolk County, NY",40.85557,-73.1122384,"Suffolk County, NY","LINESTRING(-73.027783 40.8606772, -73.1122384 40.85557)"
1804356,360470523002001,360050245012001,1,0,1,0,1,0,0,0,0,1,20170919,40.8535518,-73.916717,"Bronx County, NY",40.7108242,-73.9589745,"Kings County, NY","LINESTRING(-73.916717 40.8535518, -73.9589745 40.7108242)"
6428970,361031227072040,361031349023025,1,0,0,1,0,0,1,0,0,1,20170919,40.8697552,-73.2136708,"Suffolk County, NY",40.7658648,-73.3188454,"Suffolk County, NY","LINESTRING(-73.2136708 40.8697552, -73.3188454 40.7658648)"
6396380,361031223001001,360594075013013,1,0,1,0,0,0,1,1,0,0,20170919,40.6988166,-73.5981957,"Nassau County, NY",40.7570941,-73.4090795,"Suffolk County, NY","LINESTRING(-73.5981957 40.6988166, -73.4090795 40.7570941)"
4030602,360610104001004,360050372002004,1,0,1,0,0,0,1,0,0,1,20170919,40.8732103,-73.8635663,"Bronx County, NY",40.7601565,-73.9781304,"New York County, NY","LINESTRING(-73.8635663 40.8732103, -73.9781304 40.7601565)"
1751515,360470449003003,360470211001000,1,0,1,0,0,1,0,0,1,0,20170919,40.6972143,-73.9770325,"Kings County, NY",40.7222811,-73.9397981,"Kings County, NY","LINESTRING(-73.9770325 40.6972143, -73.9397981 40.7222811)"
4109597,360610110005001,360810595001002,1,1,0,0,1,0,0,0,0,1,20170919,40.7159903,-73.9067264,"Queens County, NY",40.7625929,-73.962256,"New York County, NY","LINESTRING(-73.9067264 40.7159903, -73.962256 40.7625929)"
3701479,360610084002002,360610154003000,1,0,1,0,0,0,1,0,0,1,20170919,40.7815934,-73.9477594,"New York County, NY",40.7513296,-73.9845613,"New York County, NY","LINESTRING(-73.9477594 40.7815934, -73.9845613 40.7513296)"
6302512,361031103004019,361190022012022,1,0,0,1,0,0,1,0,0,1,20170919,40.9511264,-73.8360574,"Westchester County, NY",40.8793755,-73.4234288,"Suffolk County, NY","LINESTRING(-73.8360574 40.9511264, -73.4234288 40.8793755)"
2636357,360594073011119,360810220013000,1,0,1,0,1,0,0,0,0,1,20170919,40.7129586,-73.8178202,"Queens County, NY",40.7324955,-73.6131,"Nassau County, NY","LINESTRING(-73.8178202 40.7129586, -73.6131 40.7324955)"
2571463,360594055001000,360593028004007,1,0,0,1,0,0,1,0,0,1,20170919,40.7476613,-73.6912949,"Nassau County, NY",40.7047472,-73.66257,"Nassau County, NY","LINESTRING(-73.6912949 40.7476613, -73.66257 40.7047472)"
4111122,360610111001000,360470764003003,1,1,0,0,0,1,0,0,0,1,20170919,40.6287821,-73.9575871,"Kings County, NY",40.7550002,-73.9932768,"New York County, NY","LINESTRING(-73.9575871 40.6287821, -73.9932768 40.7550002)"
1697204,360470340001002,360810954003009,1,0,1,0,0,1,0,0,0,1,20170919,40.5917438,-73.7985053,"Queens County, NY",40.5723151,-73.9996309,"Kings County, NY","LINESTRING(-73.7985053 40.5917438, -73.9996309 40.5723151)"
5561719,360810444003004,360594168021003,1,0,0,1,0,0,1,1,0,0,20170919,40.5833298,-73.6452218,"Nassau County, NY",40.7069521,-73.7816638,"Queens County, NY","LINESTRING(-73.6452218 40.5833298, -73.7816638 40.7069521)"
1514248,360470053004010,360050338003001,1,0,0,1,0,0,1,0,0,1,20170919,40.8666642,-73.8648937,"Bronx County, NY",40.6739007,-74.009132,"Kings County, NY","LINESTRING(-73.8648937 40.8666642, -74.009132 40.6739007)"
6572054,361031458033010,361031585022012,1,0,0,1,0,0,1,0,0,1,20170919,40.8302834,-73.1022292,"Suffolk County, NY",40.8243448,-73.2074909,"Suffolk County, NY","LINESTRING(-73.1022292 40.8302834, -73.2074909 40.8243448)"
7089379,361190020004010,360810365001002,1,0,0,1,0,1,0,1,0,0,20170919,40.760434,-73.8656539,"Queens County, NY",40.955332,-73.8497408,"Westchester County, NY","LINESTRING(-73.8656539 40.760434, -73.8497408 40.955332)"
4630142,360610222001000,360811507021006,1,0,1,0,0,0,1,0,0,1,20170919,40.7673832,-73.7346862,"Queens County, NY",40.8099073,-73.9495026,"New York County, NY","LINESTRING(-73.7346862 40.7673832, -73.9495026 40.8099073)"
1412424,360470009002000,360470197004000,1,0,1,0,0,0,1,0,0,1,20170919,40.6887709,-73.9674501,"Kings County, NY",40.6900608,-73.9906671,"Kings County, NY","LINESTRING(-73.9674501 40.6887709, -73.9906671 40.6900608)"
5745191,360810869002010,360811059001000,1,0,1,0,0,1,0,0,1,0,20170919,40.7753663,-73.8052398,"Queens County, NY",40.7661056,-73.8318519,"Queens County, NY","LINESTRING(-73.8052398 40.7753663, -73.8318519 40.7661056)"
3679410,360610083002000,360470291002000,1,0,1,0,0,1,0,0,0,1,20170919,40.6902287,-73.9320064,"Kings County, NY",40.7413626,-74.0032119,"New York County, NY","LINESTRING(-73.9320064 40.6902287, -74.0032119 40.7413626)"
5728189,360810849002000,360811191001000,1,0,1,0,0,1,0,0,0,1,20170919,40.7576103,-73.8048328,"Queens County, NY",40.7566126,-73.8300122,"Queens County, NY","LINESTRING(-73.8048328 40.7576103, -73.8300122 40.7566126)"
2879151,360595187003003,360594091005011,1,0,1,0,0,1,0,0,0,1,20170919,40.7228917,-73.5314692,"Nassau County, NY",40.8066518,-73.516534,"Nassau County, NY","LINESTRING(-73.5314692 40.7228917, -73.516534 40.8066518)"
1505757,360470045001000,360470354003000,1,1,0,0,1,0,0,0,0,1,20170919,40.5757883,-73.9738952,"Kings County, NY",40.6896362,-73.9935216,"Kings County, NY","LINESTRING(-73.9738952 40.5757883, -73.9935216 40.6896362)"
335821,360050224012001,360810014001004,1,0,0,1,0,1,0,0,0,1,20170919,40.6961827,-73.8577426,"Queens County, NY",40.8540418,-73.8684537,"Bronx County, NY","LINESTRING(-73.8577426 40.6961827, -73.8684537 40.8540418)"
3223308,360610033001009,360610224004002,1,1,0,0,0,1,0,0,0,1,20170919,40.8111137,-73.9485053,"New York County, NY",40.7153368,-74.0064864,"New York County, NY","LINESTRING(-73.9485053 40.8111137, -74.0064864 40.7153368)"
2516073,360593036005001,360594118004013,2,0,1,1,0,1,1,0,0,2,20170919,40.6632737,-73.6779736,"Nassau County, NY",40.7407965,-73.6426677,"Nassau County, NY","LINESTRING(-73.6779736 40.6632737, -73.6426677 40.7407965)"
3350770,360610050002001,360470437002002,1,0,1,0,0,0,1,0,0,1,20170919,40.6920257,-73.9084487,"Kings County, NY",40.7370989,-73.9875574,"New York County, NY","LINESTRING(-73.9084487 40.6920257, -73.9875574 40.7370989)"
6513358,361031352052021,360810253013000,1,0,1,0,0,1,0,1,0,0,20170919,40.7439511,-73.9171171,"Queens County, NY",40.8132069,-73.272249,"Suffolk County, NY","LINESTRING(-73.9171171 40.7439511, -73.272249 40.8132069)"
5630624,360810632002004,360470788001000,1,0,0,1,0,1,0,0,0,1,20170919,40.6376036,-73.9457601,"Kings County, NY",40.6763721,-73.7439795,"Queens County, NY","LINESTRING(-73.9457601 40.6376036, -73.7439795 40.6763721)"
7296988,361190116004005,361190030001006,1,1,0,0,1,0,0,0,0,1,20170919,40.9095067,-73.839848,"Westchester County, NY",41.0814795,-73.8678036,"Westchester County, NY","LINESTRING(-73.839848 40.9095067, -73.8678036 41.0814795)"
475918,360050516004005,360050516004008,1,0,0,1,0,0,1,1,0,0,20170919,40.8406512,-73.7855876,"Bronx County, NY",40.8424676,-73.7864869,"Bronx County, NY","LINESTRING(-73.7855876 40.8406512, -73.7864869 40.8424676)"
1660188,360470259011002,360470386001007,1,0,0,1,0,0,1,0,0,1,20170919,40.5921213,-73.9721061,"Kings County, NY",40.6944335,-73.9475688,"Kings County, NY","LINESTRING(-73.9721061 40.5921213, -73.9475688 40.6944335)"
6361995,361031122061018,361031470013011,1,0,1,0,1,0,0,0,0,1,20170919,40.7078585,-73.2835006,"Suffolk County, NY",40.768316,-73.4292032,"Suffolk County, NY","LINESTRING(-73.2835006 40.7078585, -73.4292032 40.768316)"
1882742,360470608001044,360470299001002,1,1,0,0,0,1,0,0,0,1,20170919,40.6776445,-73.9232395,"Kings County, NY",40.5841475,-73.9394824,"Kings County, NY","LINESTRING(-73.9232395 40.6776445, -73.9394824 40.5841475)"
2888891,360595189006003,360595180001005,1,0,1,0,0,0,1,0,0,1,20170919,40.8727991,-73.5250196,"Nassau County, NY",40.7636653,-73.5393901,"Nassau County, NY","LINESTRING(-73.5250196 40.8727991, -73.5393901 40.7636653)"
2456837,360593018002018,360810103003000,1,0,1,0,0,0,1,0,0,1,20170919,40.780419,-73.91436,"Queens County, NY",40.7757244,-73.7011699,"Nassau County, NY","LINESTRING(-73.91436 40.780419, -73.7011699 40.7757244)"
3811169,360610094001003,360610069001002,2,1,1,0,0,0,2,0,0,2,20170919,40.7322349,-74.0094,"New York County, NY",40.7559542,-73.9759286,"New York County, NY","LINESTRING(-74.0094 40.7322349, -73.9759286 40.7559542)"
7168619,361190073001023,361190050022014,1,0,1,0,0,1,0,0,1,0,20170919,40.9768697,-73.8062272,"Westchester County, NY",40.9525237,-73.7395931,"Westchester County, NY","LINESTRING(-73.8062272 40.9768697, -73.7395931 40.9525237)"
4392130,360610131002002,360470413002000,1,0,1,0,0,1,0,0,0,1,20170919,40.6909783,-73.9106486,"Kings County, NY",40.7634441,-73.9839899,"New York County, NY","LINESTRING(-73.9106486 40.6909783, -73.9839899 40.7634441)"
3460281,360610058001009,360610182001001,1,1,0,0,1,0,0,0,0,1,20170919,40.7986243,-73.9426818,"New York County, NY",40.7412477,-73.9919039,"New York County, NY","LINESTRING(-73.9426818 40.7986243, -73.9919039 40.7412477)"
5914625,360850007001002,360850097001005,1,0,0,1,0,1,0,0,0,1,20170919,40.6401471,-74.1138776,"Richmond County, NY",40.6452442,-74.0867621,"Richmond County, NY","LINESTRING(-74.1138776 40.6401471, -74.0867621 40.6452442)"
1993661,360471174002005,360470950002001,2,0,0,2,0,2,0,0,2,0,20170919,40.6393858,-73.9182555,"Kings County, NY",40.6808618,-73.878257,"Kings County, NY","LINESTRING(-73.9182555 40.6393858, -73.878257 40.6808618)"
